timestamp_localtime,experiment,pioreactor_unit,timestamp,event_name,message,data
2023-12-02 13:48:42,Spirulina 003,pio001,2023-12-02T13:48:42.064476Z,UpdatedHeaterDC,delta_dc=-0.3150000000000226,"{""current_dc"": 80.55, ""delta_dc"": -0.3150000000000226}"
2023-12-02 13:52:27,Spirulina 003,pio001,2023-12-02T13:52:27.060586Z,UpdatedHeaterDC,delta_dc=0.28500000000002856,"{""current_dc"": 80.84, ""delta_dc"": 0.28500000000002856}"
2023-12-02 13:56:12,Spirulina 003,pio001,2023-12-02T13:56:12.061907Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 80.6, ""delta_dc"": -0.24000000000003752}"
2023-12-02 13:59:57,Spirulina 003,pio001,2023-12-02T13:59:57.057053Z,UpdatedHeaterDC,delta_dc=-0.2849999999999646,"{""current_dc"": 80.32, ""delta_dc"": -0.2849999999999646}"
2023-12-02 14:03:42,Spirulina 003,pio001,2023-12-02T14:03:42.065753Z,UpdatedHeaterDC,delta_dc=0.2999999999999723,"{""current_dc"": 80.62, ""delta_dc"": 0.2999999999999723}"
2023-12-02 14:07:27,Spirulina 003,pio001,2023-12-02T14:07:27.073860Z,UpdatedHeaterDC,delta_dc=-0.2699999999999996,"{""current_dc"": 80.35, ""delta_dc"": -0.2699999999999996}"
2023-12-02 14:11:12,Spirulina 003,pio001,2023-12-02T14:11:12.059607Z,UpdatedHeaterDC,delta_dc=-0.23999999999997357,"{""current_dc"": 80.11, ""delta_dc"": -0.23999999999997357}"
2023-12-02 14:14:57,Spirulina 003,pio001,2023-12-02T14:14:57.056651Z,UpdatedHeaterDC,delta_dc=0.2249999999999872,"{""current_dc"": 80.33, ""delta_dc"": 0.2249999999999872}"
2023-12-02 14:18:42,Spirulina 003,pio001,2023-12-02T14:18:42.065608Z,UpdatedHeaterDC,delta_dc=-0.22500000000000853,"{""current_dc"": 80.1, ""delta_dc"": -0.22500000000000853}"
2023-12-02 14:22:27,Spirulina 003,pio001,2023-12-02T14:22:27.063903Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 80.23, ""delta_dc"": 0.13500000000000512}"
2023-12-02 14:26:12,Spirulina 003,pio001,2023-12-02T14:26:12.062260Z,UpdatedHeaterDC,delta_dc=-0.07499999999998508,"{""current_dc"": 80.16, ""delta_dc"": -0.07499999999998508}"
2023-12-02 14:29:57,Spirulina 003,pio001,2023-12-02T14:29:57.059812Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 80.36, ""delta_dc"": 0.1950000000000145}"
2023-12-02 14:33:42,Spirulina 003,pio001,2023-12-02T14:33:42.061157Z,UpdatedHeaterDC,delta_dc=-0.09000000000001407,"{""current_dc"": 80.27, ""delta_dc"": -0.09000000000001407}"
2023-12-02 14:37:27,Spirulina 003,pio001,2023-12-02T14:37:27.062996Z,UpdatedHeaterDC,delta_dc=-0.22500000000000853,"{""current_dc"": 80.04, ""delta_dc"": -0.22500000000000853}"
2023-12-02 14:41:12,Spirulina 003,pio001,2023-12-02T14:41:12.080248Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 80.18, ""delta_dc"": 0.13500000000000512}"
2023-12-02 14:44:57,Spirulina 003,pio001,2023-12-02T14:44:57.076123Z,UpdatedHeaterDC,delta_dc=-0.22500000000000853,"{""current_dc"": 79.95, ""delta_dc"": -0.22500000000000853}"
2023-12-02 14:48:42,Spirulina 003,pio001,2023-12-02T14:48:42.069772Z,UpdatedHeaterDC,delta_dc=0.2099999999999902,"{""current_dc"": 80.16, ""delta_dc"": 0.2099999999999902}"
2023-12-02 14:52:27,Spirulina 003,pio001,2023-12-02T14:52:27.065506Z,UpdatedHeaterDC,delta_dc=-0.34499999999998465,"{""current_dc"": 79.82, ""delta_dc"": -0.34499999999998465}"
2023-12-02 14:56:12,Spirulina 003,pio001,2023-12-02T14:56:12.065224Z,UpdatedHeaterDC,delta_dc=0.25499999999998124,"{""current_dc"": 80.07, ""delta_dc"": 0.25499999999998124}"
2023-12-02 14:59:57,Spirulina 003,pio001,2023-12-02T14:59:57.060681Z,UpdatedHeaterDC,delta_dc=-0.1950000000000145,"{""current_dc"": 79.87, ""delta_dc"": -0.1950000000000145}"
2023-12-02 15:03:42,Spirulina 003,pio001,2023-12-02T15:03:42.077191Z,UpdatedHeaterDC,delta_dc=-0.2849999999999646,"{""current_dc"": 79.59, ""delta_dc"": -0.2849999999999646}"
2023-12-02 15:07:27,Spirulina 003,pio001,2023-12-02T15:07:27.065161Z,UpdatedHeaterDC,delta_dc=0.2999999999999723,"{""current_dc"": 79.89, ""delta_dc"": 0.2999999999999723}"
2023-12-02 15:11:12,Spirulina 003,pio001,2023-12-02T15:11:12.072556Z,UpdatedHeaterDC,delta_dc=-0.2699999999999996,"{""current_dc"": 79.62, ""delta_dc"": -0.2699999999999996}"
2023-12-02 15:14:57,Spirulina 003,pio001,2023-12-02T15:14:57.070797Z,UpdatedHeaterDC,delta_dc=0.2099999999999902,"{""current_dc"": 79.83, ""delta_dc"": 0.2099999999999902}"
2023-12-02 15:18:42,Spirulina 003,pio001,2023-12-02T15:18:42.062504Z,UpdatedHeaterDC,delta_dc=-0.2699999999999996,"{""current_dc"": 79.56, ""delta_dc"": -0.2699999999999996}"
2023-12-02 15:22:27,Spirulina 003,pio001,2023-12-02T15:22:27.068600Z,UpdatedHeaterDC,delta_dc=0.06000000000002004,"{""current_dc"": 79.62, ""delta_dc"": 0.06000000000002004}"
2023-12-02 15:26:12,Spirulina 003,pio001,2023-12-02T15:26:12.060690Z,UpdatedHeaterDC,delta_dc=-0.02999999999999403,"{""current_dc"": 79.59, ""delta_dc"": -0.02999999999999403}"
2023-12-02 15:29:57,Spirulina 003,pio001,2023-12-02T15:29:57.063901Z,UpdatedHeaterDC,delta_dc=-0.18000000000001748,"{""current_dc"": 79.41, ""delta_dc"": -0.18000000000001748}"
2023-12-02 15:33:42,Spirulina 003,pio001,2023-12-02T15:33:42.065738Z,UpdatedHeaterDC,delta_dc=0.2099999999999902,"{""current_dc"": 79.62, ""delta_dc"": 0.2099999999999902}"
2023-12-02 15:37:27,Spirulina 003,pio001,2023-12-02T15:37:27.075315Z,UpdatedHeaterDC,delta_dc=-0.2699999999999996,"{""current_dc"": 79.35, ""delta_dc"": -0.2699999999999996}"
2023-12-02 15:41:12,Spirulina 003,pio001,2023-12-02T15:41:12.062816Z,UpdatedHeaterDC,delta_dc=-0.09000000000000341,"{""current_dc"": 79.26, ""delta_dc"": -0.09000000000000341}"
2023-12-02 15:44:57,Spirulina 003,pio001,2023-12-02T15:44:57.060693Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 79.4, ""delta_dc"": 0.13500000000000512}"
2023-12-02 15:48:42,Spirulina 003,pio001,2023-12-02T15:48:42.074527Z,UpdatedHeaterDC,delta_dc=-0.2999999999999936,"{""current_dc"": 79.1, ""delta_dc"": -0.2999999999999936}"
2023-12-02 15:52:27,Spirulina 003,pio001,2023-12-02T15:52:27.071613Z,UpdatedHeaterDC,delta_dc=0.4050000000000047,"{""current_dc"": 79.5, ""delta_dc"": 0.4050000000000047}"
2023-12-02 15:56:12,Spirulina 003,pio001,2023-12-02T15:56:12.065259Z,UpdatedHeaterDC,delta_dc=-0.36000000000001364,"{""current_dc"": 79.14, ""delta_dc"": -0.36000000000001364}"
2023-12-02 15:59:57,Spirulina 003,pio001,2023-12-02T15:59:57.071239Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 79.28, ""delta_dc"": 0.13500000000000512}"
2023-12-02 16:03:42,Spirulina 003,pio001,2023-12-02T16:03:42.065012Z,UpdatedHeaterDC,delta_dc=-0.07499999999998508,"{""current_dc"": 79.21, ""delta_dc"": -0.07499999999998508}"
2023-12-02 16:07:27,Spirulina 003,pio001,2023-12-02T16:07:27.070158Z,UpdatedHeaterDC,delta_dc=-0.1050000000000324,"{""current_dc"": 79.1, ""delta_dc"": -0.1050000000000324}"
2023-12-02 16:11:12,Spirulina 003,pio001,2023-12-02T16:11:12.065246Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 79.34, ""delta_dc"": 0.24000000000003752}"
2023-12-02 16:14:57,Spirulina 003,pio001,2023-12-02T16:14:57.067988Z,UpdatedHeaterDC,delta_dc=-0.09000000000001407,"{""current_dc"": 79.25, ""delta_dc"": -0.09000000000001407}"
2023-12-02 16:18:42,Spirulina 003,pio001,2023-12-02T16:18:42.063182Z,UpdatedHeaterDC,delta_dc=0.15000000000002345,"{""current_dc"": 79.4, ""delta_dc"": 0.15000000000002345}"
2023-12-02 16:22:27,Spirulina 003,pio001,2023-12-02T16:22:27.059618Z,UpdatedHeaterDC,delta_dc=-0.01500000000002899,"{""current_dc"": 79.38, ""delta_dc"": -0.01500000000002899}"
2023-12-02 16:26:12,Spirulina 003,pio001,2023-12-02T16:26:12.081019Z,UpdatedHeaterDC,delta_dc=-0.1950000000000145,"{""current_dc"": 79.18, ""delta_dc"": -0.1950000000000145}"
2023-12-02 16:29:57,Spirulina 003,pio001,2023-12-02T16:29:57.059459Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 79.42, ""delta_dc"": 0.24000000000003752}"
2023-12-02 16:33:42,Spirulina 003,pio001,2023-12-02T16:33:42.059550Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 79.18, ""delta_dc"": -0.24000000000003752}"
2023-12-02 16:37:27,Spirulina 003,pio001,2023-12-02T16:37:27.066968Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 79.42, ""delta_dc"": 0.24000000000003752}"
2023-12-02 16:41:12,Spirulina 003,pio001,2023-12-02T16:41:12.069775Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 79.25, ""delta_dc"": -0.16499999999999915}"
2023-12-02 16:44:57,Spirulina 003,pio001,2023-12-02T16:44:57.066823Z,UpdatedHeaterDC,delta_dc=-0.1050000000000324,"{""current_dc"": 79.14, ""delta_dc"": -0.1050000000000324}"
2023-12-02 16:48:42,Spirulina 003,pio001,2023-12-02T16:48:42.067804Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 79.38, ""delta_dc"": 0.24000000000003752}"
2023-12-02 16:52:27,Spirulina 003,pio001,2023-12-02T16:52:27.060214Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 79.22, ""delta_dc"": -0.16499999999999915}"
2023-12-02 16:56:12,Spirulina 003,pio001,2023-12-02T16:56:12.057853Z,UpdatedHeaterDC,delta_dc=0.11999999999997613,"{""current_dc"": 79.34, ""delta_dc"": 0.11999999999997613}"
2023-12-02 16:59:57,Spirulina 003,pio001,2023-12-02T16:59:57.060601Z,UpdatedHeaterDC,delta_dc=-0.04499999999999105,"{""current_dc"": 79.3, ""delta_dc"": -0.04499999999999105}"
2023-12-02 17:03:42,Spirulina 003,pio001,2023-12-02T17:03:42.060351Z,UpdatedHeaterDC,delta_dc=-0.15000000000002345,"{""current_dc"": 79.15, ""delta_dc"": -0.15000000000002345}"
2023-12-02 17:07:27,Spirulina 003,pio001,2023-12-02T17:07:27.071685Z,UpdatedHeaterDC,delta_dc=0.16499999999999915,"{""current_dc"": 79.31, ""delta_dc"": 0.16499999999999915}"
2023-12-02 17:11:12,Spirulina 003,pio001,2023-12-02T17:11:12.062223Z,UpdatedHeaterDC,delta_dc=-0.11999999999997613,"{""current_dc"": 79.19, ""delta_dc"": -0.11999999999997613}"
2023-12-02 17:14:57,Spirulina 003,pio001,2023-12-02T17:14:57.062314Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 79.39, ""delta_dc"": 0.1950000000000145}"
2023-12-02 17:18:42,Spirulina 003,pio001,2023-12-02T17:18:42.063627Z,UpdatedHeaterDC,delta_dc=-0.3150000000000226,"{""current_dc"": 79.07, ""delta_dc"": -0.3150000000000226}"
2023-12-02 17:22:27,Spirulina 003,pio001,2023-12-02T17:22:27.067548Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 79.2, ""delta_dc"": 0.13500000000000512}"
2023-12-02 17:26:12,Spirulina 003,pio001,2023-12-02T17:26:12.061125Z,UpdatedHeaterDC,delta_dc=-0.15000000000002345,"{""current_dc"": 79.05, ""delta_dc"": -0.15000000000002345}"
2023-12-02 17:29:57,Spirulina 003,pio001,2023-12-02T17:29:57.058981Z,UpdatedHeaterDC,delta_dc=0.09000000000001407,"{""current_dc"": 79.14, ""delta_dc"": 0.09000000000001407}"
2023-12-02 17:33:42,Spirulina 003,pio001,2023-12-02T17:33:42.069082Z,UpdatedHeaterDC,delta_dc=-0.07499999999998508,"{""current_dc"": 79.07, ""delta_dc"": -0.07499999999998508}"
2023-12-02 17:37:27,Spirulina 003,pio001,2023-12-02T17:37:27.060819Z,UpdatedHeaterDC,delta_dc=-0.25500000000000256,"{""current_dc"": 78.81, ""delta_dc"": -0.25500000000000256}"
2023-12-02 17:41:12,Spirulina 003,pio001,2023-12-02T17:41:12.059898Z,UpdatedHeaterDC,delta_dc=0.3300000000000196,"{""current_dc"": 79.14, ""delta_dc"": 0.3300000000000196}"
2023-12-02 17:44:57,Spirulina 003,pio001,2023-12-02T17:44:57.076671Z,UpdatedHeaterDC,delta_dc=-0.3150000000000226,"{""current_dc"": 78.82, ""delta_dc"": -0.3150000000000226}"
2023-12-02 17:48:42,Spirulina 003,pio001,2023-12-02T17:48:42.067838Z,UpdatedHeaterDC,delta_dc=0.06000000000002004,"{""current_dc"": 78.88, ""delta_dc"": 0.06000000000002004}"
2023-12-02 17:52:27,Spirulina 003,pio001,2023-12-02T17:52:27.074715Z,UpdatedHeaterDC,delta_dc=-0.25500000000000256,"{""current_dc"": 78.62, ""delta_dc"": -0.25500000000000256}"
2023-12-02 17:56:12,Spirulina 003,pio001,2023-12-02T17:56:12.079105Z,UpdatedHeaterDC,delta_dc=0.3300000000000196,"{""current_dc"": 78.95, ""delta_dc"": 0.3300000000000196}"
2023-12-02 17:59:57,Spirulina 003,pio001,2023-12-02T17:59:57.058564Z,UpdatedHeaterDC,delta_dc=-1.1400000000000183,"{""current_dc"": 77.81, ""delta_dc"": -1.1400000000000183}"
2023-12-02 18:03:42,Spirulina 003,pio001,2023-12-02T18:03:42.074780Z,UpdatedHeaterDC,delta_dc=-1.7699999999999996,"{""current_dc"": 76.04, ""delta_dc"": -1.7699999999999996}"
2023-12-02 18:07:27,Spirulina 003,pio001,2023-12-02T18:07:27.060328Z,UpdatedHeaterDC,delta_dc=-2.3099999999999987,"{""current_dc"": 73.73, ""delta_dc"": -2.3099999999999987}"
2023-12-02 18:11:12,Spirulina 003,pio001,2023-12-02T18:11:12.074337Z,UpdatedHeaterDC,delta_dc=-2.099999999999987,"{""current_dc"": 71.63, ""delta_dc"": -2.099999999999987}"
2023-12-02 18:14:57,Spirulina 003,pio001,2023-12-02T18:14:57.065006Z,UpdatedHeaterDC,delta_dc=-1.4400000000000013,"{""current_dc"": 70.19, ""delta_dc"": -1.4400000000000013}"
2023-12-02 18:18:42,Spirulina 003,pio001,2023-12-02T18:18:42.070293Z,UpdatedHeaterDC,delta_dc=-1.6949999999999825,"{""current_dc"": 68.5, ""delta_dc"": -1.6949999999999825}"
2023-12-02 18:22:27,Spirulina 003,pio001,2023-12-02T18:22:27.063493Z,UpdatedHeaterDC,delta_dc=-0.6750000000000256,"{""current_dc"": 67.82, ""delta_dc"": -0.6750000000000256}"
2023-12-02 18:26:12,Spirulina 003,pio001,2023-12-02T18:26:12.061450Z,UpdatedHeaterDC,delta_dc=-1.1099999999999817,"{""current_dc"": 66.71, ""delta_dc"": -1.1099999999999817}"
2023-12-02 18:29:57,Spirulina 003,pio001,2023-12-02T18:29:57.062984Z,UpdatedHeaterDC,delta_dc=-0.375,"{""current_dc"": 66.33, ""delta_dc"": -0.375}"
2023-12-02 18:33:42,Spirulina 003,pio001,2023-12-02T18:33:42.061946Z,UpdatedHeaterDC,delta_dc=-0.27000000000001023,"{""current_dc"": 66.06, ""delta_dc"": -0.27000000000001023}"
2023-12-02 18:37:27,Spirulina 003,pio001,2023-12-02T18:37:27.066023Z,UpdatedHeaterDC,delta_dc=-0.40499999999999403,"{""current_dc"": 65.66, ""delta_dc"": -0.40499999999999403}"
2023-12-02 18:41:12,Spirulina 003,pio001,2023-12-02T18:41:12.066833Z,UpdatedHeaterDC,delta_dc=0.35999999999998167,"{""current_dc"": 66.02, ""delta_dc"": 0.35999999999998167}"
2023-12-02 18:44:57,Spirulina 003,pio001,2023-12-02T18:44:57.067503Z,UpdatedHeaterDC,delta_dc=-0.2549999999999919,"{""current_dc"": 65.77, ""delta_dc"": -0.2549999999999919}"
2023-12-02 18:48:42,Spirulina 003,pio001,2023-12-02T18:48:42.060710Z,UpdatedHeaterDC,delta_dc=0.38999999999998636,"{""current_dc"": 66.16, ""delta_dc"": 0.38999999999998636}"
2023-12-02 18:52:27,Spirulina 003,pio001,2023-12-02T18:52:27.073806Z,UpdatedHeaterDC,delta_dc=-0.04499999999999105,"{""current_dc"": 66.12, ""delta_dc"": -0.04499999999999105}"
2023-12-02 18:56:12,Spirulina 003,pio001,2023-12-02T18:56:12.067750Z,UpdatedHeaterDC,delta_dc=0.2999999999999936,"{""current_dc"": 66.42, ""delta_dc"": 0.2999999999999936}"
2023-12-02 18:59:57,Spirulina 003,pio001,2023-12-02T18:59:57.065607Z,UpdatedHeaterDC,delta_dc=0.2700000000000209,"{""current_dc"": 66.69, ""delta_dc"": 0.2700000000000209}"
2023-12-02 19:03:42,Spirulina 003,pio001,2023-12-02T19:03:42.058075Z,UpdatedHeaterDC,delta_dc=-0.11999999999998678,"{""current_dc"": 66.57, ""delta_dc"": -0.11999999999998678}"
2023-12-02 19:07:27,Spirulina 003,pio001,2023-12-02T19:07:27.066264Z,UpdatedHeaterDC,delta_dc=0.5099999999999731,"{""current_dc"": 67.08, ""delta_dc"": 0.5099999999999731}"
2023-12-02 19:11:12,Spirulina 003,pio001,2023-12-02T19:11:12.067126Z,UpdatedHeaterDC,delta_dc=-0.28500000000000725,"{""current_dc"": 66.79, ""delta_dc"": -0.28500000000000725}"
2023-12-02 19:14:57,Spirulina 003,pio001,2023-12-02T19:14:57.081396Z,UpdatedHeaterDC,delta_dc=0.1050000000000324,"{""current_dc"": 66.9, ""delta_dc"": 0.1050000000000324}"
2023-12-02 19:18:42,Spirulina 003,pio001,2023-12-02T19:18:42.070487Z,UpdatedHeaterDC,delta_dc=0.13499999999999446,"{""current_dc"": 67.03, ""delta_dc"": 0.13499999999999446}"
2023-12-02 19:22:27,Spirulina 003,pio001,2023-12-02T19:22:27.058315Z,UpdatedHeaterDC,delta_dc=-0.13500000000000512,"{""current_dc"": 66.89, ""delta_dc"": -0.13500000000000512}"
2023-12-02 19:26:12,Spirulina 003,pio001,2023-12-02T19:26:12.068598Z,UpdatedHeaterDC,delta_dc=0.5250000000000021,"{""current_dc"": 67.42, ""delta_dc"": 0.5250000000000021}"
2023-12-02 19:29:57,Spirulina 003,pio001,2023-12-02T19:29:57.080908Z,UpdatedHeaterDC,delta_dc=-0.38999999999998636,"{""current_dc"": 67.03, ""delta_dc"": -0.38999999999998636}"
2023-12-02 19:33:42,Spirulina 003,pio001,2023-12-02T19:33:42.071013Z,UpdatedHeaterDC,delta_dc=0.04499999999999105,"{""current_dc"": 67.07, ""delta_dc"": 0.04499999999999105}"
2023-12-02 19:37:27,Spirulina 003,pio001,2023-12-02T19:37:27.066300Z,UpdatedHeaterDC,delta_dc=0.0,"{""current_dc"": 67.07, ""delta_dc"": 0.0}"
2023-12-02 19:41:12,Spirulina 003,pio001,2023-12-02T19:41:12.064154Z,UpdatedHeaterDC,delta_dc=-0.15000000000002345,"{""current_dc"": 66.92, ""delta_dc"": -0.15000000000002345}"
2023-12-02 19:44:57,Spirulina 003,pio001,2023-12-02T19:44:57.067188Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 67.16, ""delta_dc"": 0.24000000000003752}"
2023-12-02 19:48:42,Spirulina 003,pio001,2023-12-02T19:48:42.058704Z,UpdatedHeaterDC,delta_dc=-0.3150000000000226,"{""current_dc"": 66.84, ""delta_dc"": -0.3150000000000226}"
2023-12-02 19:52:27,Spirulina 003,pio001,2023-12-02T19:52:27.063175Z,UpdatedHeaterDC,delta_dc=0.28500000000002856,"{""current_dc"": 67.13, ""delta_dc"": 0.28500000000002856}"
2023-12-02 19:56:12,Spirulina 003,pio001,2023-12-02T19:56:12.059411Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 66.89, ""delta_dc"": -0.24000000000003752}"
2023-12-02 19:59:57,Spirulina 003,pio001,2023-12-02T19:59:57.059234Z,UpdatedHeaterDC,delta_dc=0.01500000000002899,"{""current_dc"": 66.91, ""delta_dc"": 0.01500000000002899}"
2023-12-02 20:03:42,Spirulina 003,pio001,2023-12-02T20:03:42.072023Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 67.11, ""delta_dc"": 0.1950000000000145}"
2023-12-02 20:07:27,Spirulina 003,pio001,2023-12-02T20:07:27.065500Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 66.94, ""delta_dc"": -0.16499999999999915}"
2023-12-02 20:11:12,Spirulina 003,pio001,2023-12-02T20:11:12.067758Z,UpdatedHeaterDC,delta_dc=0.4950000000000081,"{""current_dc"": 67.44, ""delta_dc"": 0.4950000000000081}"
2023-12-02 20:14:57,Spirulina 003,pio001,2023-12-02T20:14:57.072986Z,UpdatedHeaterDC,delta_dc=-0.49500000000001876,"{""current_dc"": 66.94, ""delta_dc"": -0.49500000000001876}"
2023-12-02 20:18:42,Spirulina 003,pio001,2023-12-02T20:18:42.064991Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 67.08, ""delta_dc"": 0.13500000000000512}"
2023-12-02 20:22:27,Spirulina 003,pio001,2023-12-02T20:22:27.062430Z,UpdatedHeaterDC,delta_dc=-0.15000000000002345,"{""current_dc"": 66.93, ""delta_dc"": -0.15000000000002345}"
2023-12-02 20:26:12,Spirulina 003,pio001,2023-12-02T20:26:12.068385Z,UpdatedHeaterDC,delta_dc=-0.2849999999999646,"{""current_dc"": 66.65, ""delta_dc"": -0.2849999999999646}"
2023-12-02 20:29:57,Spirulina 003,pio001,2023-12-02T20:29:57.060631Z,UpdatedHeaterDC,delta_dc=0.2999999999999723,"{""current_dc"": 66.95, ""delta_dc"": 0.2999999999999723}"
2023-12-02 20:33:42,Spirulina 003,pio001,2023-12-02T20:33:42.074041Z,UpdatedHeaterDC,delta_dc=-0.1950000000000145,"{""current_dc"": 66.75, ""delta_dc"": -0.1950000000000145}"
2023-12-02 20:37:27,Spirulina 003,pio001,2023-12-02T20:37:27.064139Z,UpdatedHeaterDC,delta_dc=0.01500000000002899,"{""current_dc"": 66.77, ""delta_dc"": 0.01500000000002899}"
2023-12-02 20:41:12,Spirulina 003,pio001,2023-12-02T20:41:12.061737Z,UpdatedHeaterDC,delta_dc=0.11999999999997613,"{""current_dc"": 66.89, ""delta_dc"": 0.11999999999997613}"
2023-12-02 20:44:57,Spirulina 003,pio001,2023-12-02T20:44:57.064552Z,UpdatedHeaterDC,delta_dc=-0.04499999999999105,"{""current_dc"": 66.85, ""delta_dc"": -0.04499999999999105}"
2023-12-02 20:48:42,Spirulina 003,pio001,2023-12-02T20:48:42.065071Z,UpdatedHeaterDC,delta_dc=0.45000000000001705,"{""current_dc"": 67.3, ""delta_dc"": 0.45000000000001705}"
2023-12-02 20:52:27,Spirulina 003,pio001,2023-12-02T20:52:27.060437Z,UpdatedHeaterDC,delta_dc=-0.27000000000001023,"{""current_dc"": 67.03, ""delta_dc"": -0.27000000000001023}"
2023-12-02 20:56:12,Spirulina 003,pio001,2023-12-02T20:56:12.066936Z,UpdatedHeaterDC,delta_dc=0.0,"{""current_dc"": 67.03, ""delta_dc"": 0.0}"
2023-12-02 20:59:57,Spirulina 003,pio001,2023-12-02T20:59:57.073252Z,UpdatedHeaterDC,delta_dc=0.15000000000002345,"{""current_dc"": 67.18, ""delta_dc"": 0.15000000000002345}"
2023-12-02 21:03:42,Spirulina 003,pio001,2023-12-02T21:03:42.068283Z,UpdatedHeaterDC,delta_dc=-0.09000000000001407,"{""current_dc"": 67.09, ""delta_dc"": -0.09000000000001407}"
2023-12-02 21:07:27,Spirulina 003,pio001,2023-12-02T21:07:27.066756Z,UpdatedHeaterDC,delta_dc=0.15000000000002345,"{""current_dc"": 67.24, ""delta_dc"": 0.15000000000002345}"
2023-12-02 21:11:12,Spirulina 003,pio001,2023-12-02T21:11:12.073867Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 67.0, ""delta_dc"": -0.24000000000003752}"
2023-12-02 21:14:57,Spirulina 003,pio001,2023-12-02T21:14:57.067142Z,UpdatedHeaterDC,delta_dc=0.6150000000000162,"{""current_dc"": 67.62, ""delta_dc"": 0.6150000000000162}"
2023-12-02 21:18:42,Spirulina 003,pio001,2023-12-02T21:18:42.068462Z,UpdatedHeaterDC,delta_dc=-0.2400000000000162,"{""current_dc"": 67.38, ""delta_dc"": -0.2400000000000162}"
2023-12-02 21:22:27,Spirulina 003,pio001,2023-12-02T21:22:27.065215Z,UpdatedHeaterDC,delta_dc=0.02999999999999403,"{""current_dc"": 67.41, ""delta_dc"": 0.02999999999999403}"
2023-12-02 21:26:12,Spirulina 003,pio001,2023-12-02T21:26:12.066192Z,UpdatedHeaterDC,delta_dc=0.32999999999998764,"{""current_dc"": 67.74, ""delta_dc"": 0.32999999999998764}"
2023-12-02 21:29:57,Spirulina 003,pio001,2023-12-02T21:29:57.074982Z,UpdatedHeaterDC,delta_dc=-0.2999999999999723,"{""current_dc"": 67.44, ""delta_dc"": -0.2999999999999723}"
